id,price
0,2991.1661190977084
1,5355.7795722816545
2,9374.978108474272
3,4055.8897721259127
4,1691.039001034756
5,6415.849152331549
6,4827.590331292345
7,4249.492422036888
8,5213.442544641378
9,15529.804823839007
10,4298.216440479667
11,885.9129242203524
12,3235.140529214585
13,1626.2222122677356
14,2477.9943335392895
15,1141.9873900666685
16,1481.1888346235662
17,3899.9716063956757
18,4132.679555124923
19,867.3844206257909
20,2262.4385627582164
21,5204.757460993031
22,4448.340455389072
23,611.6958220144655
24,16335.174845677768
25,1070.469624386213
26,656.1434712765647
27,991.4606401300882
28,1693.372217042354
29,894.8903680009223
30,10388.891754086164
31,570.8676976947075
32,4123.9575028863255
33,742.336963130689
34,609.9022332764615
35,2335.1032256378658
36,6411.840546109197
37,2695.7532803451
38,2774.5390311600067
39,667.746895762489
40,509.25084549622295
41,8948.53866236969
42,888.0511181402014
43,1914.5182164434837
44,10265.661902137868
45,2463.6545505817917
46,900.8737580425108
47,880.4298880053507
48,1193.7302772833516
49,2804.0963904029563
50,561.9913717979622
51,4658.876011742078
52,2843.279266650436
53,6971.604882221326
54,5575.243267502957
55,2130.2140207647944
56,9445.968595682407
57,2433.085637993633
58,4438.573585488009
59,2821.6321270145927
60,1206.9676023145835
61,504.7932477580756
62,6669.135548299643
63,1167.778222297898
64,8699.01269526818
65,18032.389835370235
66,911.9254117924604
67,12145.456270617658
68,5367.759337547945
69,9067.915723514987
70,449.84640644476013
71,631.590293273228
72,896.9281712514203
73,1383.7890645165655
74,5232.996554438042
75,1907.363360951883
76,8681.579764032886
77,14027.714248381233
78,2770.8617059476674
79,6534.86136864701
80,11006.339044968536
81,2037.5507210952344
82,13527.825732413765
83,6447.415735467881
84,818.2953107527849
85,8112.562253055099
86,1013.1770068314928
87,12710.268246940142
88,7897.375731278442
89,15073.656222369907
90,4732.947486981669
91,1350.0345523618041
92,981.5718444037801
93,896.2700798182756
94,16135.363942367268
95,491.10054297148514
96,14171.101313794388
97,14750.327757474888
98,12859.949744343961
99,757.6993947311316
100,2670.8523541616464
101,772.0939110400097
102,676.0861505823497
103,455.5717234636488
104,1030.6370210314626
105,1655.6672864453235
106,1281.3885148289332
107,817.3314785953474
108,1065.935204727068
109,679.2508244112095
110,660.3801715090356
111,996.2397487624922
112,1955.0407693181066
113,1660.3267030951802
114,1451.0162780190096
115,4971.437681376751
116,5112.431178934294
117,15527.983860753717
118,489.7444000709692
119,17278.637175578133
120,1387.652917678518
121,1683.3717598560834
122,1170.9323245486078
123,454.30913677835554
124,673.0353521848978
125,1225.8976775284718
